word,max_lem_cat,max_lem_lemma,marking
felicitar,VERB,felicitar,
festejar,VERB,festejar,
fijado,VERB,fijar,
fijar,VERB,fijar,
filtrar,VERB,filtrar,
finaliza,VERB,finalizar,
finalizar,VERB,finalizar,
finalizo,VERB,finalizar,
fingir,VERB,fingir,
finiquitado,VERB,finiquitar,
firmar,VERB,firmar,
florecer,VERB,florecer,
flota,VERB,flotar,
flotar,VERB,flotar,
fluye,VERB,fluir,
focalizar,VERB,focalizar,
forjar,VERB,forjar,
ser,VERB,ser,
formar,VERB,formar,
formar,VERB,formar,
formular,VERB,formular,
fortalecer,VERB,fortalecer,
forzar,VERB,forzar,
fracasado,VERB,fracasar,
fracasar,VERB,fracasar,
fraccionar,VERB,fraccionar,
fregar,VERB,fregar,
freír,VERB,freír,
frenar,VERB,frenar,
frotar,VERB,frotar,
fue,VERB,ser,
fuera,VERB,ser,
fuera,VERB,ser,
fuera,VERB,ser,
fuera,VERB,ser,
fui,VERB,ser,
fumar,VERB,fumar,
funciona,VERB,funcionar,
funcionando,VERB,funcionar,
funcionar,VERB,funcionar,
fundamentar,VERB,fundamentar,
fundir,VERB,fundir,
gana,VERB,ganar,
ganar,VERB,ganar,
gano,VERB,ganar,
gastado,VERB,gastar,
gastar,VERB,gastar,
gemir,VERB,gemir,
genera,VERB,generar,
generar,VERB,generar,
germinar,VERB,germinar,
gestar,VERB,gestar,
gestionar,VERB,gestionar,
girar,VERB,girar,
gobernar,VERB,gobernar,
golpeado,VERB,golpear,
golpear,VERB,golpear,
gotear,VERB,gotear,
gozar,VERB,gozar,
grabar,VERB,grabar,
gratificar,VERB,gratificar,
gravar,VERB,gravar,
gritar,VERB,gritar,
guardar,VERB,guardar,
guardo,VERB,guardar,
guiar,VERB,guiar,
gusta,VERB,gustar,
gustar,VERB,gustar,
haber,VERB,haber,
había,VERB,haber,
habitar,VERB,habitar,
habla,VERB,hablar,
hablado,VERB,hablar,
hablar,VERB,hablar,
hablo,VERB,hablar,
hace,VERB,hacer,
hacer,VERB,hacer,
hacerlo,VERB,hacer,
hacerse,VERB,hacer,
hago,VERB,hacer,
halagar,VERB,halagar,
hallado,VERB,hallar,
hallar,VERB,hallar,
hay,VERB,haber,
haya,VERB,haber,
hecho,VERB,hacer,
helar,VERB,helar,
heredar,VERB,heredar,
herir,VERB,herir,
hervir,VERB,hervir,
hice,VERB,hacer,
hiere,VERB,herir,
hilar,VERB,hilar,
hirviendo,VERB,hervir,
homenajear,VERB,homenajear,
honrar,VERB,honrar,
hornear,VERB,hornear,
hostigar,VERB,hostigar,
hubo,VERB,haber,
huir,VERB,huir,
humillar,VERB,humillar,
hundir,VERB,hundir,
hurgar,VERB,hurgar,
hurtar,VERB,hurtar,
husmear,VERB,husmear,
huye,VERB,huir,
idealizar,VERB,idealizar,
idear,VERB,idear,
identificar,VERB,identificar,
ido,VERB,ir,
idolatrar,VERB,idolatrar,
ignora,VERB,ignorar,
ignorar,VERB,ignorar,
ignoro,VERB,ignorar,
igualar,VERB,igualar,
ilumina,VERB,iluminar,
iluminar,VERB,iluminar,
ilustrar,VERB,ilustrar,
imaginar,VERB,imaginar,
imitar,VERB,imitar,
impactado,VERB,impactar,
impactar,VERB,impactar,
impedido,VERB,impedir,
impedir,VERB,impedir,
implorar,VERB,implorar,
imponer,VERB,imponer,
importa,VERB,importar,
importar,VERB,importar,
impresionado,VERB,impresionar,
impresionar,VERB,impresionar,
imprimir,VERB,imprimir,
impulsar,VERB,impulsar,
imputar,VERB,imputar,
incentivar,VERB,incentivar,
incitar,VERB,incitar,
incluir,VERB,incluir,
incomodar,VERB,incomodar,
incorporado,VERB,incorporar,
incorporar,VERB,incorporar,
incumplir,VERB,incumplir,
indagar,VERB,indagar,
indica,VERB,indicar,
indicado,VERB,indicar,
indicar,VERB,indicar,
indispuesto,VERB,indisponer,
inducido,VERB,inducir,
inducir,VERB,inducir,
inflado,VERB,inflar,
inflar,VERB,inflar,
influir,VERB,influir,
informa,VERB,informar,
informado,VERB,informar,
informar,VERB,informar,
informarse,VERB,informar,
ingerir,VERB,ingerir,
ingresar,VERB,ingresar,
inhalar,VERB,inhalar,
inhibido,VERB,inhibir,
inhibir,VERB,inhibir,
iniciar,VERB,iniciar,
injuriar,VERB,injuriar,
innovar,VERB,innovar,
inquirir,VERB,inquirir,
insertar,VERB,insertar,
insinuar,VERB,insinuar,
insistir,VERB,insistir,
inspeccionar,VERB,inspeccionar,
inspirar,VERB,inspirar,
instruir,VERB,instruir,
insultar,VERB,insultar,
integrar,VERB,integrar,
integrarse,VERB,integrar,
intenta,VERB,intentar,
intentar,VERB,intentar,
interactuar,VERB,interactuar,
intercambiar,VERB,intercambiar,
interceder,VERB,interceder,
interceptar,VERB,interceptar,
interesarse,VERB,interesar,
interpretar,VERB,interpretar,
interrogar,VERB,interrogar,
interrumpir,VERB,interrumpir,
intervenir,VERB,intervenir,
intimidar,VERB,intimidar,
introducido,VERB,introducir,
introducir,VERB,introducir,
intuir,VERB,intuir,
invadir,VERB,invadir,
inventar,VERB,inventar,
invertir,VERB,invertir,
investiga,VERB,investigar,
investigar,VERB,investigar,
invitado,VERB,invitar,
invitar,VERB,invitar,
involucrar,VERB,involucrar,
involucrarse,VERB,involucrar,
inyectar,VERB,inyectar,
ir,VERB,ir,
irritar,VERB,irritar,
irrumpir,VERB,irrumpir,
irse,VERB,ir,
izar,VERB,izar,
jalar,VERB,jalar,
joda,VERB,joder,
juega,VERB,jugar,
jugado,VERB,jugar,
jugar,VERB,jugar,
jugarse,VERB,jugar,
juntada,VERB,juntar,
juntar,VERB,juntar,
juntarse,VERB,juntar,
jurar,VERB,jurar,
justificar,VERB,justificar,
juzgado,VERB,juzgar,
juzgar,VERB,juzgar,
labrar,VERB,labrar,
lamentar,VERB,lamentar,
lamer,VERB,lamer,
lanza,VERB,lanzar,
lanzado,VERB,lanzar,
lanzar,VERB,lanzar,
lanzarse,VERB,lanzar,
largar,VERB,largar,
lastima,VERB,lastimar,
lastimado,VERB,lastimar,
lastimar,VERB,lastimar,
lastimarse,VERB,lastimar,
late,VERB,latir,
latir,VERB,latir,
lava,VERB,lavar,
lavar,VERB,lavar,
leer,VERB,leer,
legislar,VERB,legislar,
leído,VERB,leer,
levanta,VERB,levantar,
levantar,VERB,levantar,
levantarse,VERB,levantar,
levitar,VERB,levitar,
liar,VERB,liar,
libera,VERB,liberar,
liberar,VERB,liberar,
liberarse,VERB,liberar,
liderar,VERB,liderar,
lidiar,VERB,lidiar,
ligar,VERB,ligar,
lijar,VERB,lijar,
limar,VERB,limar,
limita,VERB,limitar,
limitar,VERB,limitar,
limpiar,VERB,limpiar,
liquidado,VERB,liquidar,
liquidar,VERB,liquidar,
llama,VERB,llamar,
llamar,VERB,llamar,
llega,VERB,llegar,
llegado,VERB,llegar,
llegando,VERB,llegar,
llegar,VERB,llegar,
llegar,VERB,llegar,
llego,VERB,llegar,
llenar,VERB,llenar,
lleva,VERB,llevar,
llevar,VERB,llevar,
llora,VERB,llorar,
llorar,VERB,llorar,
llueve,VERB,llover,
localizar,VERB,localizar,
logra,VERB,lograr,
logrado,VERB,lograr,
lograr,VERB,lograr,
luce,VERB,lucir,
luchar,VERB,luchar,
lucir,VERB,lucir,
lucirse,VERB,lucir,
lustrar,VERB,lustrar,
machacar,VERB,machacar,
madrugar,VERB,madrugar,
madurar,VERB,madurar,
hablado,VERB,hablar,
hecho,VERB,hacer,
malcriado,VERB,malcriar,
maldecir,VERB,maldecir,
malgastar,VERB,malgastar,
maltratado,VERB,maltratar,
maltratar,VERB,maltratar,
mamar,VERB,mamar,
manchar,VERB,manchar,
manda,VERB,mandar,
mandar,VERB,mandar,
mando,VERB,mandar,
manejar,VERB,manejar,
manifestar,VERB,manifestar,
manipular,VERB,manipular,
manosear,VERB,manosear,
mantener,VERB,mantener,
mantenerse,VERB,mantener,
mantenido,VERB,mantener,
mantiene,VERB,mantener,
escribir,VERB,escribir,
marcar,VERB,marcar,
marchar,VERB,marchar,
marcharse,VERB,marchar,
mascar,VERB,mascar,
masticar,VERB,masticar,
masturbarse,VERB,masturbar,
mata,VERB,matar,
matar,VERB,matar,
mate,VERB,matar,
gusta,VERB,gustar,
mear,VERB,mear,
mediar,VERB,mediar,
medir,VERB,medir,
meditar,VERB,meditar,
mejorado,VERB,mejorar,
mejorar,VERB,mejorar,
memorizar,VERB,memorizar,
menospreciar,VERB,menospreciar,
mentir,VERB,mentir,
merecer,VERB,merecer,
merecido,VERB,merecer,
meter,VERB,meter,
meterse,VERB,meter,
metido,ADJECTIVE,metido,
mezclar,VERB,mezclar,
miente,VERB,mentir,
miento,VERB,mentar,
mimar,VERB,mimar,
mimarse,VERB,mimar,
minimizar,VERB,minimizar,
mira,VERB,mirar,
mirado,VERB,mirar,
mirando,VERB,mirar,
mirar,VERB,mirar,
mirarse,VERB,mirar,
miro,VERB,mirar,
modelar,VERB,modelar,
moderar,VERB,moderar,
modificar,VERB,modificar,
moja,VERB,mojar,
mojar,VERB,mojar,
moldear,VERB,moldear,
moler,VERB,moler,
molesta,ADJECTIVE,molesto,
molestar,VERB,molestar,
montar,VERB,montar,
morder,VERB,morder,
morir,VERB,morir,
mostrar,VERB,mostrar,
mostrarse,VERB,mostrar,
motivar,VERB,motivar,
mover,VERB,mover,
moverse,VERB,mover,
movilizar,VERB,movilizar,
mudar,VERB,mudar,
mudarse,VERB,mudar,
muera,VERB,morir,
muere,VERB,morir,
muestra,VERB,mostrar,
mueve,VERB,mover,
multiplicar,VERB,multiplicar,
murmurar,VERB,murmurar,
muscular,VERB,muscular,
mutar,VERB,mutar,
mutilar,VERB,mutilar,
nacer,VERB,nacer,
nacido,ADJECTIVE,nacido,
nadar,VERB,nadar,
narrar,VERB,narrar,
naufragar,VERB,naufragar,
navegar,VERB,navegar,
necesita,VERB,necesitar,
necesitado,VERB,necesitar,
necesitar,VERB,necesitar,
necesito,VERB,necesitar,
negado,VERB,negar,
negar,VERB,negar,
negarse,VERB,negar,
negociar,VERB,negociar,
ningunear,VERB,ningunear,
nivelado,VERB,nivelar,
nivelar,VERB,nivelar,
conozco,VERB,conocer,
está,VERB,estar,
existe,VERB,existir,
funciona,VERB,funcionar,
hacer,VERB,hacer,
hay,VERB,haber,
importa,VERB,importar,
gusta,VERB,gustar,
pasar,VERB,pasar,
permitido,VERB,permitir,
querer,VERB,querer,
querido,VERB,querer,
quiero,VERB,querer,
sabe,VERB,saber,
saber,VERB,saber,
sé,VERB,saber,
sirve,VERB,servir,
ver,VERB,ver,
nombrar,VERB,nombrar,
nota,VERB,notar,
nota,VERB,notar,
notar,VERB,notar,
nublarse,VERB,nublar,
numerar,VERB,numerar,
nutrir,VERB,nutrir,
obedecer,VERB,obedecer,
obligar,VERB,obligar,
obnubilado,VERB,obnubilar,
obrar,VERB,obrar,
obsequiar,VERB,obsequiar,
observa,VERB,observar,
observado,VERB,observar,
observar,VERB,observar,
observo,VERB,observar,
obstaculizar,VERB,obstaculizar,
obstruir,VERB,obstruir,
obtener,VERB,obtener,
obtenido,VERB,obtener,
obtiene,VERB,obtener,
obturar,VERB,obturar,
ocultar,VERB,ocultar,
ocultarse,VERB,ocultar,
ocupa,VERB,ocupar,
ocupar,VERB,ocupar,
ocuparse,VERB,ocupar,
ocurre,VERB,ocurrir,
ocurrido,VERB,ocurrir,
ocurrió,VERB,ocurrir,
odia,VERB,odiar,
odiado,VERB,odiar,
odiar,VERB,odiar,
ofender,VERB,ofender,
ofrece,VERB,ofrecer,
ofrecer,VERB,ofrecer,
ofuscado,VERB,ofuscar,
oigo,VERB,oír,
oír,VERB,oír,
ojear,VERB,ojear,
oler,VERB,oler,
olfatear,VERB,olfatear,
olvidado,VERB,olvidar,
olvidar,VERB,olvidar,
omitir,VERB,omitir,
operar,VERB,operar,
opinar,VERB,opinar,
oponer,VERB,oponer,
oponerse,VERB,oponer,
oprimir,VERB,oprimir,
optar,VERB,optar,
optimizar,VERB,optimizar,
orar,VERB,orar,
ordena,VERB,ordenar,
ordenar,VERB,ordenar,
ordenes,VERB,ordenar,
ordeñar,VERB,ordeñar,
organiza,VERB,organizar,
organizar,VERB,organizar,
orientar,VERB,orientar,
orinar,VERB,orinar,
osar,VERB,osar,
oscurecer,VERB,oscurecer,
ostentar,VERB,ostentar,
otorga,VERB,otorgar,
otorgar,VERB,otorgar,
oye,VERB,oír,
pactar,VERB,pactar,
padecer,VERB,padecer,
paga,VERB,pagar,
pagar,VERB,pagar,
palpar,VERB,palpar,
parado,VERB,parar,
paralizar,VERB,paralizar,
parar,VERB,parar,
pararse,VERB,parar,
pare,VERB,parir,
parece,VERB,parecer,
parir,VERB,parir,
participar,VERB,participar,
pasa,VERB,pasar,
pasar,VERB,pasar,
pase,VERB,pasar,
pasear,VERB,pasear,
pasó,VERB,pasar,
pastar,VERB,pastar,
patear,VERB,patear,
patinar,VERB,patinar,
pedido,VERB,pedir,
pedir,VERB,pedir,
pega,VERB,pegar,
pegar,VERB,pegar,
peinar,VERB,peinar,
pelar,VERB,pelar,
pelear,VERB,pelear,
penar,VERB,penar,
penetrar,VERB,penetrar,
pensado,VERB,pensar,
pensando,VERB,pensar,
pensar,VERB,pensar,
percibir,VERB,percibir,
perder,VERB,perder,
perderse,VERB,perder,
perdido,VERB,perder,
perdonar,VERB,perdonar,
perdonas,VERB,perdonar,
perdura,VERB,perdurar,
perdurar,VERB,perdurar,
perecer,VERB,perecer,
perfeccionar,VERB,perfeccionar,
perforar,VERB,perforar,
perfumado,VERB,perfumar,
perjudicar,VERB,perjudicar,
permanece,VERB,permanecer,
permanecer,VERB,permanecer,
permitido,VERB,permitir,
permitir,VERB,permitir,
perseguido,VERB,perseguir,
perseguir,VERB,perseguir,
perseverar,VERB,perseverar,
persistir,VERB,persistir,
personalizado,VERB,personalizar,
persuadir,VERB,persuadir,
pertenece,VERB,pertenecer,
pertenecer,VERB,pertenecer,
pesa,VERB,pesar,
pescar,VERB,pescar,
pican,VERB,picar,
picar,VERB,picar,
pido,VERB,pedir,
piensa,VERB,pensar,
pienso,VERB,pensar,
pierde,VERB,perder,
pierdo,VERB,perder,
pinchar,VERB,pinchar,
pintar,VERB,pintar,
pisado,VERB,pisar,
pisar,VERB,pisar,
pisotear,VERB,pisotear,
planchar,VERB,planchar,
planear,VERB,planear,
planificar,VERB,planificar,
plantar,VERB,plantar,
plantear,VERB,plantear,
plasmar,VERB,plasmar,
podar,VERB,podar,
ponderar,VERB,ponderar,
pone,VERB,poner,
poner,VERB,poner,
ponerse,VERB,poner,
posar,VERB,posar,
posee,VERB,poseer,
poseer,VERB,poseer,
posponer,VERB,posponer,
postergado,VERB,postergar,
postergar,VERB,postergar,
practicar,VERB,practicar,
precisa,ADJECTIVE,preciso,
precisar,VERB,precisar,
predecir,VERB,predecir,
predicar,VERB,predicar,
preferido,VERB,preferir,
preferir,VERB,preferir,
preguntar,VERB,preguntar,
prejuzgar,VERB,prejuzgar,
premiar,VERB,premiar,
prenda,VERB,prender,
prender,VERB,prender,
preocuparse,VERB,preocupar,
preparar,VERB,preparar,
prepararse,VERB,preparar,
presentar,VERB,presentar,
presentarse,VERB,presentar,
presentir,VERB,presentir,
preservar,VERB,preservar,
presionado,VERB,presionar,
presionar,VERB,presionar,
prestado,VERB,prestar,
prestar,VERB,prestar,
prestar,VERB,prestar,
presumir,VERB,presumir,
pretender,VERB,pretender,
prevenir,VERB,prevenir,
primar,VERB,primar,
priorizar,VERB,priorizar,
privar,VERB,privar,
probar,VERB,probar,
proceder,VERB,proceder,
procesar,VERB,procesar,
procrastinar,VERB,procrastinar,
procrear,VERB,procrear,
produce,VERB,producir,
producido,VERB,producir,
producir,VERB,producir,
profundizar,VERB,profundizar,
programar,VERB,programar,
progresar,VERB,progresar,
prohibir,VERB,prohibir,
prolongar,VERB,prolongar,
prometer,VERB,prometer,
promover,VERB,promover,
pronunciar,VERB,pronunciar,
propinar,VERB,propinar,
proponer,VERB,proponer,
proseguir,VERB,proseguir,
prosperar,VERB,prosperar,
protege,VERB,proteger,
proteger,VERB,proteger,
protegerse,VERB,proteger,
protestar,VERB,protestar,
proveer,VERB,proveer,
provoca,VERB,provocar,
provocar,VERB,provocar,
proyectar,VERB,proyectar,
publicar,VERB,publicar,
puede,VERB,poder,
puede,VERB,poder,
ser,VERB,ser,
puedo,VERB,poder,
pulir,VERB,pulir,
pulsar,VERB,pulsar,
purificar,VERB,purificar,
putear,VERB,putear,
quebrantar,VERB,quebrantar,
quebrar,VERB,quebrar,
queda,VERB,quedar,
quedado,VERB,quedar,
quedar,VERB,quedar,
quedarse,VERB,quedar,
quejar,VERB,quejar,
quejarse,VERB,quejar,
quemado,ADJECTIVE,quemado,
quemar,VERB,quemar,
quemarse,VERB,quemar,
querer,VERB,querer,
quererse,VERB,querer,
querido,VERB,querer,
quiebre,VERB,quebrar,
quiere,VERB,querer,
quiero,VERB,querer,
quita,VERB,quitar,
quitar,VERB,quitar,
rajar,VERB,rajar,
rallar,VERB,rallar,
rascar,VERB,rascar,
rascarse,VERB,rascar,
rasgar,VERB,rasgar,
raspar,VERB,raspar,
rayar,VERB,rayar,
razona,VERB,razonar,
razonar,VERB,razonar,
razono,VERB,razonar,
reaccionar,VERB,reaccionar,
reafirmar,VERB,reafirmar,
realiza,VERB,realizar,
realizado,VERB,realizar,
realizar,VERB,realizar,
rearmar,VERB,rearmar,
rebaja,VERB,rebajar,
rebajar,VERB,rebajar,
rebelar,VERB,rebelar,
recapacitar,VERB,recapacitar,
rechazado,VERB,rechazar,
rechazar,VERB,rechazar,
recibe,VERB,recibir,
recibido,VERB,recibir,
recibir,VERB,recibir,
recibo,VERB,recibir,
reciclar,VERB,reciclar,
reclamar,VERB,reclamar,
recoger,VERB,recoger,
recolectar,VERB,recolectar,
recomenzar,VERB,recomenzar,
recomponer,VERB,recomponer,
reconciliar,VERB,reconciliar,
reconocer,VERB,reconocer,
reconsiderar,VERB,reconsiderar,
reconstruir,VERB,reconstruir,
recordado,VERB,recordar,
recordar,VERB,recordar,
recorrer,VERB,recorrer,
recortar,VERB,recortar,
recostarse,VERB,recostar,
recrear,VERB,recrear,
recubrir,VERB,recubrir,
recuperar,VERB,recuperar,
redactar,VERB,redactar,
reducido,VERB,reducir,
reducir,VERB,reducir,
referir,VERB,referir,
reflexionar,VERB,reflexionar,
reformar,VERB,reformar,
reforzar,VERB,reforzar,
refrescar,VERB,refrescar,
refugiar,VERB,refugiar,
refutar,VERB,refutar,
regalar,VERB,regalar,
regar,VERB,regar,
registrar,VERB,registrar,
reglamentar,VERB,reglamentar,
regresar,VERB,regresar,
rehacer,VERB,rehacer,
rehusar,VERB,rehusar,
reinar,VERB,reinar,
reiniciar,VERB,reiniciar,
reinventar,VERB,reinventar,
reír,VERB,reír,
reiterado,VERB,reiterar,
reiterar,VERB,reiterar,
reivindicar,VERB,reivindicar,
rejunte,VERB,rejuntar,
relacionar,VERB,relacionar,
relacionarse,VERB,relacionar,
relajar,VERB,relajar,
relajarse,VERB,relajar,
relatar,VERB,relatar,
relegado,VERB,relegar,
rellenar,VERB,rellenar,
relucir,VERB,relucir,
remar,VERB,remar,
remarcar,VERB,remarcar,
rememorar,VERB,rememorar,
remendar,VERB,remendar,
remodelar,VERB,remodelar,
remover,VERB,remover,
renacer,VERB,renacer,
rendir,VERB,rendir,
rendirse,VERB,rendir,
renegar,VERB,renegar,
renovar,VERB,renovar,
rentar,VERB,rentar,
renunciar,VERB,renunciar,
reñir,VERB,reñir,
reparar,VERB,reparar,
repartir,VERB,repartir,
repasar,VERB,repasar,
repeler,VERB,repeler,
repensar,VERB,repensar,
repetido,VERB,repetir,
repetir,VERB,repetir,
replicar,VERB,replicar,
reponer,VERB,reponer,
reposar,VERB,reposar,
reprender,VERB,reprender,
representar,VERB,representar,
reprimir,VERB,reprimir,
reprobar,VERB,reprobar,
reproducir,VERB,reproducir,
reptar,VERB,reptar,
repuesto,VERB,reponer,
requerir,VERB,requerir,
resalta,VERB,resaltar,
resaltar,VERB,resaltar,
resbalar,VERB,resbalar,
rescatar,VERB,rescatar,
resentir,VERB,resentirse,
resentirse,VERB,resentirse,
reservar,VERB,reservar,
resguardar,VERB,resguardar,
resignar,VERB,resignar,
resistir,VERB,resistir,
resolver,VERB,resolver,
respetado,VERB,respetar,
respetar,VERB,respetar,
respetarse,VERB,respetar,
respira,VERB,respirar,
respirar,VERB,respirar,
resplandecer,VERB,resplandecer,
responde,VERB,responder,
responder,VERB,responder,
responsabilizar,VERB,responsabilizar,
restar,VERB,restar,
restaurar,VERB,restaurar,
restringir,VERB,restringir,
resuelto,VERB,resolver,
resulta,VERB,resultar,
resultar,VERB,resultar,
resumen,VERB,resumir,
resumir,VERB,resumir,
resurgir,VERB,resurgir,
retar,VERB,retar,
retener,VERB,retener,
retirar,VERB,retirar,
retirarse,VERB,retirar,
retomar,VERB,retomar,
retorcer,VERB,retorcer,
retornar,VERB,retornar,
retrasado,VERB,retrasar,
retrasar,VERB,retrasar,
retribuir,VERB,retribuir,
retroceder,VERB,retroceder,
retrogrado,VERB,retrogradar,
reunir,VERB,reunir,
reutilizar,VERB,reutilizar,
revelar,VERB,revelar,
revelarse,VERB,revelar,
reventar,VERB,reventar,
rever,VERB,rever,
revisar,VERB,revisar,
revivir,VERB,revivir,
revocar,VERB,revocar,
revolver,VERB,revolver,
rezar,VERB,rezar,
rezongar,VERB,rezongar,
ríe,VERB,reír,
roba,VERB,robar,
robado,VERB,robar,
robar,VERB,robar,
rodar,VERB,rodar,
rodear,VERB,rodear,
roer,VERB,roer,
rogar,VERB,rogar,
rompe,VERB,romper,
romper,VERB,romper,
rompo,VERB,romper,
roncar,VERB,roncar,
rondar,VERB,rondar,
rotar,VERB,rotar,
roto,VERB,romper,
rozar,VERB,rozar,
ruego,VERB,rogar,
sabe,VERB,saber,
saber,VERB,saber,
sabido,VERB,saber,
saborear,VERB,saborear,
saca,VERB,sacar,
sacado,VERB,sacar,
sacar,VERB,sacar,
saciado,VERB,saciar,
saciar,VERB,saciar,
sacrificado,VERB,sacrificar,
sacudir,VERB,sacudir,
saldar,VERB,saldar,
sale,VERB,salir,
salido,VERB,salir,
salir,VERB,salir,
salirse,VERB,salir,
salpicar,VERB,salpicar,
salta,VERB,saltar,
saltar,VERB,saltar,
saltear,VERB,saltear,
saludar,VERB,saludar,
salva,VERB,salvar,
salvado,VERB,salvar,
salvar,VERB,salvar,
salvarse,VERB,salvar,
sanar,VERB,sanar,
sancionar,VERB,sancionar,
sangrar,VERB,sangrar,
satisfacer,VERB,satisfacer,
sé,VERB,saber,
va,VERB,ir,
sea,VERB,ser,
secar,VERB,secar,
secuestrado,VERB,secuestrar,
secundar,VERB,secundar,
seducir,VERB,seducir,
segregar,VERB,segregar,
seguir,VERB,seguir,
seleccionar,VERB,seleccionar,
sellado,VERB,sellar,
sellar,VERB,sellar,
sembrar,VERB,sembrar,
sentar,VERB,sentar,
sentarse,VERB,sentar,
sentenciar,VERB,sentenciar,
sentir,VERB,sentir,
sentirse,VERB,sentir,
sentirse,VERB,sentir,
señala,VERB,señalar,
señalado,VERB,señalar,
señalar,VERB,señalar,
separa,VERB,separar,
separado,VERB,separar,
separar,VERB,separar,
separarse,VERB,separar,
ser,VERB,ser,
ser,VERB,ser,
ser,VERB,ser,
ser,VERB,ser,
ser,VERB,ser,
será,VERB,ser,
servir,VERB,servir,
siente,VERB,sentir,
siento,VERB,sentir,
sigo,VERB,seguir,
sigue,VERB,seguir,
silbar,VERB,silbar,
silenciar,VERB,silenciar,
simplificar,VERB,simplificar,
simular,VERB,simular,
sirve,VERB,servir,
situar,VERB,situar,
sobrecogido,VERB,sobrecoger,
sobrellevar,VERB,sobrellevar,
sobrepasado,VERB,sobrepasar,
sobrepasar,VERB,sobrepasar,
sobresale,VERB,sobresalir,
sobresalir,VERB,sobresalir,
sobresaltado,VERB,sobresaltar,
sobrevivir,VERB,sobrevivir,
sociabilizar,VERB,sociabilizar,
socializar,VERB,socializar,
socorrer,VERB,socorrer,
sofocado,VERB,sofocar,
sofocar,VERB,sofocar,
soldar,VERB,soldar,
solicitar,VERB,solicitar,
soltar,VERB,soltar,
soltarse,VERB,soltar,
solucionado,VERB,solucionar,
solucionar,VERB,solucionar,
someter,VERB,someter,
somos,VERB,ser,
son,VERB,ser,
sonar,VERB,sonar,
sonreír,VERB,sonreír,
sonrojado,VERB,sonrojar,
sonrojar,VERB,sonrojar,
soñado,VERB,soñar,
soñar,VERB,soñar,
sopesar,VERB,sopesar,
soplar,VERB,soplar,
soportar,VERB,soportar,
sorprender,VERB,sorprender,
sortear,VERB,sortear,
sospecha,VERB,sospechar,
sospechar,VERB,sospechar,
sostener,VERB,sostener,
sostenido,VERB,sostener,
sostiene,VERB,sostener,
soy,VERB,ser,
suavizar,VERB,suavizar,
sube,VERB,subir,
subestimar,VERB,subestimar,
subir,VERB,subir,
subrayar,VERB,subrayar,
subsistir,VERB,subsistir,
succionar,VERB,succionar,
sucede,VERB,suceder,
suceder,VERB,suceder,
sucedido,VERB,suceder,
sucedió,VERB,suceder,
sucumbir,VERB,sucumbir,
sudar,VERB,sudar,
suena,VERB,sonar,
sueña,VERB,soñar,
sufre,VERB,sufrir,
sufrido,VERB,sufrir,
sufrir,VERB,sufrir,
sugerir,VERB,sugerir,
sujeta,VERB,sujetar,
sujetado,VERB,sujetar,
sujetar,VERB,sujetar,
sumar,VERB,sumar,
sumergir,VERB,sumergir,
supera,VERB,superar,
superado,VERB,superar,
superar,VERB,superar,
superarse,VERB,superar,
suplicar,VERB,suplicar,
suponer,VERB,suponer,
suprimir,VERB,suprimir,
surgir,VERB,surgir,
